StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q8,MFQV_1_Ce,MFQV_2_Ce,MFQV_3_Ce,MFQV_4_Ce,MFQV_5_Ce,MFQV_6_Ce,MFQV_7_Ce,MFQV_8_Ce,MFQV_9_Ce,MFQV_10_Ce,MFQV_11_Ce,MFQV_12_Ce,MFQV_13_Ce,MFQV_14_Ce,MFQV_15_Ce,MFQV_16_Ce,MFQV_17_Cpa,MFQV_18_Cpa,MFQV_19_Cpa,MFQV_20_Cpa,MFQV_21_Cpa,MFQV_22_Cpa,MFQV_23_Cpa,MFQV_24_Cpa,MFQV_25_Cpa,MFQV_26_Cph,MFQV_27_Cph,MFQV_28_Cph,MFQV_29_Cph,MFQV_30_Cph,MFQV_31_Cph,MFQV_32_Cph,MFQV_33_F,MFQV_34_F,MFQV_35_F,MFQV_36_F,MFQV_37_F,MFQV_38_F,MFQV_39_F,MFQV_40_F,MFQV_41_F,MFQV_42_F,MFQV_43_F,MFQV_44_F,MFQV_45_F,MFQV_46_F,MFQV_47_F,MFQV_48_F,MFQV_49_F,MFQV_50_L,MFQV_51_L,MFQV_52_L,MFQV_53_L,MFQV_54_L,MFQV_55_L,MFQV_56_L,MFQV_57_L,MFQV_58_L,MFQV_59_L,MFQV_60_L,MFQV_61_L,MFQV_62_L,MFQV_63_L,MFQV_64_L,MFQV_65_L,MFQV_66_L,MFQV_67_A,MFQV_68_A,MFQV_69_A,MFQV_70_A,MFQV_71_A,MFQV_72_A,MFQV_73_A,MFQV_74_A,MFQV_75_A,MFQV_76_A,MFQV_77_A,MFQV_78_A,MFQV_79_A,MFQV_80_A,MFQV_81_A,MFQV_82_A,MFQV_83_A,MFQV_84_I,MFQV_85_I,MFQV_86_I,MFQV_87_I,MFQV_88_I,MFQV_89_I,MFQV_90_I,MFQV_91_I,MFQV_92_I,MFQV_93_I,MFQV_94_I,MFQV_95_I,MFQV_96_I,MFQV_97_I,MFQV_98_I,MFQV_99_I,MFQV_100_S,MFQV_101_S,MFQV_102_S,MFQV_103_S,MFQV_104_S,MFQV_105_S,MFQV_106_S,MFQV_107_S,MFQV_108_S,MFQV_109_S,MFQV_110_S,MFQV_111_S,MFQV_112_S,MFQV_113_S,MFQV_114_S,MFQV_115_S,MFQV_116_S,MFQR_1_C,MFQR_2_F,MFQR_3_I,MFQR_4_A,MFQR_5_P,MFQR_6_d,MFQR_7_C,MFQR_8_F,MFQR_9_I,MFQR_10_A,MFQR_11_P,MFQR_12_C,MFQR_13_F,MFQR_14_I,MFQR_15_A,MFQR_16_P,MFQJ_17_C,MFQJ_18_F,MFQJ_19_I,MFQJ_20_A,MFQJ_21_P,MFQJ_22_d,MFQJ_23_C,MFQJ_24_F,MFQJ_25_I,MFQJ_26_A,MFQJ_27_P,MFQJ_28_C,MFQJ_29_F,MFQJ_30_I,MFQJ_31_A,MFQJ_32_P,dum1,dum2,dum3,Politics_1,Politics_2,Politics_3,Politics_4,PolOrient,gender,gender_3_TEXT,Prefecture,age_1,Edu,Occup.,SES,Religion,Funeral,Funeral_8_TEXT,Q32,Q33,Q33_2_TEXT,SBS_1,SBS_2,SBS_3,SBS_4,SBS_5,SBS_6
2022/6/10 12:53,2022/6/10 13:15,100,1301,1,2022/6/10 13:15,R_2ARtMhLDAQ1JKmw,anonymous,JA,2,2,2,3,4,2,4,3,4,2,3,2,3,2,3,3,3,4,3,2,3,4,3,3,1,4,5,3,4,3,3,4,2,4,5,4,2,3,5,3,5,4,4,1,3,3,5,4,3,3,3,2,3,3,3,5,3,5,4,3,4,2,2,3,4,3,2,3,3,2,4,3,2,4,2,1,3,3,2,2,3,3,2,2,1,1,2,1,4,1,3,1,1,2,1,1,1,3,2,1,1,3,2,4,1,3,4,1,5,1,3,2,4,1,2,2,1,9,8,1,1,8,1,10,9,8,1,9,9,11,8,9,7,4,6,5,1,4,5,6,3,4,6,4,6,4,2,3,4,0,0,0,5,5,3,4,999,2,,28,36,4,3,3,なし,1,,1,1,,1,1,6,6,5,9
2022/6/10 12:57,2022/6/10 13:15,100,1081,1,2022/6/10 13:15,R_2zewjAWLpIgUPnU,anonymous,JA,2,3,3,3,2,3,5,3,5,1,3,4,1,1,2,3,3,5,3,5,5,5,3,5,5,3,5,5,5,5,5,5,5,3,5,5,5,3,5,3,4,1,5,1,3,3,4,5,5,5,3,5,5,5,5,5,5,5,5,4,3,5,3,3,3,2,2,1,1,1,3,1,1,3,1,1,1,1,1,2,3,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,3,1,2,4,1,10,7,1,1,9,1,8,10,7,1,1,8,11,1,8,1,4,4,1,1,4,5,4,4,1,4,3,4,4,1,2,4,0,0,0,4,7,3,2,4,2,,14,35,4,9,4,なし,1,,1,1,,1,1,1,1,1,3
2022/6/10 12:51,2022/6/10 13:16,100,1507,1,2022/6/10 13:16,R_sL3phDBmIGRu4KJ,anonymous,JA,2,4,3,3,3,3,4,4,3,3,2,3,2,3,1,2,3,4,3,3,4,3,3,4,3,3,3,2,4,1,1,4,3,4,5,2,2,3,4,3,3,3,2,1,3,4,4,3,4,4,3,1,3,2,3,4,4,3,3,2,2,4,1,2,3,3,2,2,1,2,4,4,2,3,3,2,3,2,3,4,3,3,2,2,2,1,1,3,3,1,2,2,2,2,3,2,3,2,3,3,5,4,5,5,2,4,3,2,4,2,1,3,3,4,1,3,3,10,9,7,9,9,1,9,10,9,7,9,10,10,7,10,1,4,5,3,2,5,6,5,4,4,5,2,2,3,3,4,4,0,0,0,5,5,3,4,3,2,,27,44,3,1,3,なし,1,,1,1,,1,1,5,5,5,7
2022/6/10 12:58,2022/6/10 13:16,100,1103,1,2022/6/10 13:16,R_C96rsEkt4cKlnEZ,anonymous,JA,2,3,3,4,1,3,3,4,2,2,2,2,1,2,1,1,2,4,2,2,3,3,2,4,1,4,2,3,3,3,4,3,2,3,3,2,3,2,3,2,2,2,3,2,2,2,5,3,2,5,4,4,1,5,3,3,4,4,3,4,5,3,4,4,3,4,4,2,1,3,4,1,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,4,4,2,4,2,4,5,1,3,2,3,3,2,1,1,2,2,8,1,1,1,10,1,9,10,1,1,9,8,1,7,8,1,4,4,5,1,4,4,5,1,4,3,4,5,1,1,1,2,0,0,0,5,5,4,5,2,2,,33,34,4,1,3,なし,1,,1,1,,7,7,5,4,6,7
2022/6/10 12:48,2022/6/10 13:17,100,1694,1,2022/6/10 13:17,R_3QQcLuVHmuhITZ0,anonymous,JA,2,4,5,4,3,4,5,4,3,3,5,2,2,2,4,2,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,1,4,2,5,5,2,4,4,3,4,5,5,3,5,5,4,5,5,5,5,5,5,4,5,4,5,5,4,5,5,2,4,1,2,3,4,3,2,3,2,4,1,3,2,4,5,3,4,3,2,1,2,3,3,3,5,3,2,3,3,1,4,1,1,2,1,1,3,5,3,5,1,1,5,2,2,4,3,1,1,3,4,10,9,8,1,10,1,11,10,9,7,10,10,10,7,10,1,6,6,2,1,4,5,6,5,5,5,5,3,3,4,2,5,0,0,0,5,5,3,2,3,2,,13,44,2,5,2,なし,1,,1,1,,1,1,2,2,2,5
2022/6/10 13:11,2022/6/10 13:17,100,317,1,2022/6/10 13:17,R_x3YQ4hCZlsrz2HT,anonymous,JA,2,3,2,3,4,3,3,3,2,4,4,2,3,2,3,3,2,3,4,3,3,3,2,4,2,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,2,4,4,4,2,4,2,3,3,3,4,3,3,2,2,2,4,3,3,3,3,2,2,3,4,3,2,2,3,3,4,2,3,2,3,3,4,3,3,3,4,3,4,3,2,3,4,3,3,3,4,3,4,3,2,4,3,4,4,3,3,3,2,2,3,3,3,4,3,4,3,3,8,10,7,7,8,8,9,7,8,7,7,7,9,8,7,8,5,3,3,2,4,3,2,3,2,2,2,2,2,3,3,4,0,0,0,5,4,4,5,4,2,,33,33,4,1,3,なし,1,,1,1,,3,4,4,5,5,5
2022/6/10 12:53,2022/6/10 13:17,100,1457,1,2022/6/10 13:17,R_1rIfOZF2FO9bEnE,anonymous,JA,2,4,4,4,3,5,4,4,4,4,4,4,4,3,2,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,3,4,5,4,5,4,3,3,4,5,5,4,5,5,4,3,4,5,5,4,4,5,5,3,4,4,2,3,5,4,3,2,3,4,5,4,2,5,5,4,3,2,3,5,5,3,4,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,2,2,5,5,5,5,5,5,5,5,5,3,5,5,5,2,2,5,5,11,10,7,7,11,7,11,10,9,9,10,11,11,9,10,10,6,6,3,3,6,6,6,6,5,5,5,2,2,2,2,2,0,0,0,3,6,4,4,5,2,,27,38,4,3,2,なし,8,なし,1,1,,6,6,6,5,6,6
2022/6/10 12:56,2022/6/10 13:17,100,1266,1,2022/6/10 13:18,R_W7OpyJWMbcKbCFP,anonymous,JA,2,3,3,4,1,5,3,3,5,2,3,5,2,2,1,3,3,5,5,2,5,5,2,5,1,5,5,5,5,5,5,5,3,5,5,2,2,3,5,4,5,3,2,2,3,5,5,5,5,5,3,2,5,5,3,5,5,5,5,5,3,5,2,3,5,2,1,2,3,3,5,3,3,5,5,5,3,1,2,3,5,4,3,3,2,1,2,3,4,1,3,3,2,2,2,1,3,2,5,1,3,5,5,5,5,3,3,2,5,2,2,5,5,1,2,5,3,9,8,7,1,8,1,8,8,7,1,8,8,8,7,8,1,2,2,3,1,3,3,5,3,2,3,3,1,1,1,2,2,0,0,0,4,4,4,4,999,1,,27,48,3,6,3,なし,6,,1,1,,5,5,2,5,5,8
2022/6/10 12:53,2022/6/10 13:18,100,1502,1,2022/6/10 13:18,R_3e8n5Kizr6iLaDq,anonymous,JA,2,4,4,4,2,4,4,5,4,3,5,5,2,4,2,3,4,5,5,5,5,5,4,4,5,5,5,4,5,5,3,5,4,5,5,4,4,3,5,3,2,4,4,2,4,4,4,4,5,5,4,4,4,5,5,5,4,5,4,3,5,4,3,2,4,3,3,3,5,4,5,4,4,5,4,3,3,3,2,5,5,3,3,3,4,1,2,2,5,1,4,4,2,3,2,2,5,1,2,2,3,2,3,4,4,4,5,3,5,5,3,4,5,2,4,4,5,11,10,9,7,9,1,10,10,9,8,10,11,9,8,10,10,6,6,5,1,5,5,6,6,4,4,6,6,5,3,3,3,0,0,0,6,6,4,5,5,1,,13,58,3,6,3,なし,6,,1,1,,5,9,9,9,9,9
2022/6/10 12:51,2022/6/10 13:18,100,1653,1,2022/6/10 13:18,R_21gG4fT3oopeC4w,anonymous,JA,2,4,3,2,3,3,4,4,4,3,3,4,3,3,2,3,4,4,4,3,3,2,3,3,2,4,4,4,3,3,2,2,3,3,4,3,3,4,5,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2,5,4,2,3,4,4,3,3,3,4,4,3,3,4,4,3,3,4,2,3,3,4,3,4,2,3,3,3,2,2,3,3,2,3,3,3,4,1,4,4,5,3,4,5,2,4,3,2,5,3,3,4,4,1,2,4,3,9,10,8,8,9,1,8,10,9,8,9,10,10,8,10,9,5,4,4,4,4,6,5,5,5,4,4,3,4,2,2,5,0,0,0,3,4,4,4,7,2,,33,48,4,3,3,仏教,1,,1,1,,3,6,6,5,5,8
2022/6/10 12:58,2022/6/10 13:19,100,1216,1,2022/6/10 13:19,R_Or3X9ouDOXDSdNf,anonymous,JA,2,4,3,2,3,2,3,3,3,3,4,3,3,2,3,2,3,3,3,1,3,2,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,4,3,4,3,4,3,3,4,4,3,3,4,2,3,2,3,3,9,8,8,8,8,1,9,10,8,7,9,9,8,8,8,8,4,4,3,3,4,4,2,4,4,4,4,3,5,3,4,4,1,2,3,3,3,4,3,8,2,,38,52,2,3,3,なし,6,,1,1,,5,5,6,5,5,5
2022/6/10 12:55,2022/6/10 13:19,100,1432,1,2022/6/10 13:19,R_29c86maSNHo3z5S,anonymous,JA,2,5,4,3,3,4,4,4,4,3,4,3,4,3,2,4,4,5,3,5,5,3,3,5,2,3,2,3,5,3,2,4,3,4,4,4,3,3,4,4,3,4,4,3,3,4,3,4,4,5,2,3,4,3,3,4,4,4,4,2,4,3,2,2,4,2,3,3,3,4,4,2,3,4,4,4,4,3,4,4,4,3,3,3,2,4,3,5,4,2,4,3,3,3,4,3,5,3,5,3,5,4,3,4,2,4,5,2,5,5,5,4,5,2,2,5,3,10,9,10,9,10,7,11,9,8,7,8,11,11,10,9,7,3,5,5,4,6,5,6,3,5,4,5,6,4,3,4,4,0,0,0,4,6,5,5,8,2,,1,54,2,1,3,仏教,1,,1,1,,3,3,6,5,4,8
2022/6/10 12:58,2022/6/10 13:19,100,1264,1,2022/6/10 13:19,R_3ek8kDlXOjjj9Zu,anonymous,JA,2,4,3,2,3,3,4,4,3,3,3,3,2,2,3,2,4,4,2,3,4,3,2,4,2,5,3,4,3,2,3,3,3,4,5,3,4,4,4,3,5,4,3,4,4,4,4,4,5,5,4,5,4,3,4,4,5,5,4,3,3,5,3,3,4,1,2,4,3,3,4,3,3,4,3,3,3,2,2,3,4,3,2,3,3,2,3,4,3,3,3,2,3,5,3,3,3,2,3,1,3,4,3,4,4,4,5,3,5,4,1,3,3,2,4,4,4,8,8,8,7,8,7,8,8,7,8,8,8,9,7,8,7,3,3,3,3,5,4,6,4,4,4,5,2,2,4,4,4,0,0,0,3,2,3,3,6,1,,14,40,3,2,2,仏教,6,,1,1,,5,7,7,6,6,7
2022/6/10 12:59,2022/6/10 13:19,100,1209,1,2022/6/10 13:19,R_2zFIpSboB6x7Heq,anonymous,JA,2,5,5,5,5,5,5,5,5,4,4,3,3,4,2,4,5,5,5,5,5,5,5,5,4,5,3,5,5,5,4,5,5,5,5,3,3,4,5,4,5,3,4,4,2,4,5,4,5,5,5,3,5,3,5,5,5,5,3,3,3,3,3,3,5,4,2,3,3,3,5,4,3,5,3,4,3,2,1,4,3,4,3,3,3,2,2,2,4,1,3,3,1,4,3,1,3,1,2,3,4,5,5,5,3,4,5,5,5,4,5,4,5,5,3,4,2,11,11,7,7,9,1,11,10,8,7,11,11,11,1,11,1,5,5,5,3,6,6,6,5,6,2,5,6,3,4,5,4,0,0,0,6,7,6,5,7,2,,22,55,4,3,3,なし,1,,1,1,,1,1,1,1,1,1
2022/6/10 13:02,2022/6/10 13:19,100,1067,1,2022/6/10 13:19,R_2aW8HBb9Hd9ijhB,anonymous,JA,2,4,3,4,3,3,4,4,4,3,1,3,3,2,1,2,4,5,1,2,3,4,4,5,2,4,3,3,5,4,4,4,4,4,4,4,4,3,5,3,5,3,2,3,4,4,4,4,4,5,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,2,4,3,2,4,5,3,3,4,3,3,3,1,1,4,4,3,3,2,1,1,1,3,3,1,2,2,2,4,2,1,2,1,2,2,5,3,4,4,3,3,4,5,5,1,3,5,4,1,2,4,3,10,9,7,9,10,1,10,10,8,7,10,10,10,7,9,7,4,4,3,3,5,5,5,4,5,3,3,3,4,3,3,4,0,0,0,3,6,3,3,999,2,,18,34,2,6,2,なし,1,,1,1,,3,4,4,4,4,7
2022/6/10 12:57,2022/6/10 13:20,100,1379,1,2022/6/10 13:20,R_3rUIVJHrLFnrqgT,anonymous,JA,2,4,4,3,2,4,4,5,5,4,3,3,3,3,3,5,4,4,4,3,4,4,4,4,3,4,3,3,5,3,3,5,5,5,5,4,3,4,3,3,1,4,3,5,4,3,4,5,5,5,4,5,4,5,4,5,5,4,5,3,5,5,3,5,4,4,2,4,3,3,5,3,5,5,3,5,3,3,3,3,4,2,3,3,2,2,2,2,3,1,3,3,2,4,1,1,3,3,3,3,1,5,5,5,2,5,4,4,4,5,4,4,5,1,1,2,3,11,9,7,10,10,1,10,11,10,9,10,10,10,10,10,9,5,5,2,6,5,6,5,4,2,6,4,3,4,3,1,5,5,5,5,5,5,6,3,6,1,,11,33,2,6,1,なし,1,,1,1,,9,9,6,9,9,9
2022/6/10 13:03,2022/6/10 13:20,100,1024,1,2022/6/10 13:20,R_1I64A7tv6R5ptv7,anonymous,JA,2,3,4,4,4,4,4,4,4,3,3,4,4,3,5,4,4,5,4,4,5,5,5,5,4,5,4,5,5,3,5,5,4,5,5,5,4,4,4,4,3,4,5,3,4,4,4,4,4,5,2,3,3,4,4,5,2,4,4,4,3,4,3,3,4,3,4,3,5,4,5,4,3,5,4,3,3,3,4,4,3,4,3,4,4,2,4,3,4,2,4,4,4,2,4,3,3,2,3,3,5,5,4,4,4,5,5,5,5,4,5,4,4,4,2,2,2,10,10,7,8,8,7,11,11,10,8,10,11,10,10,10,7,5,5,2,3,6,6,6,5,5,4,4,6,1,1,4,5,4,4,5,6,5,3,3,6,1,,13,41,4,6,3,なし,1,,1,1,,5,5,5,2,2,7
2022/6/10 13:01,2022/6/10 13:21,100,1198,1,2022/6/10 13:21,R_Y0mWlAtsL5UgTHr,anonymous,JA,2,4,3,4,4,3,5,5,2,4,4,3,3,3,3,3,5,5,5,5,5,5,4,5,2,5,3,2,5,1,2,4,4,5,5,3,4,4,5,3,5,4,4,2,2,5,5,5,5,5,3,1,5,4,3,5,5,5,5,3,3,1,2,2,5,3,2,3,4,3,5,4,3,5,3,3,4,4,2,3,5,3,2,5,2,2,2,3,2,1,3,3,2,4,5,2,3,2,3,2,5,5,2,5,2,5,4,2,5,3,3,4,3,2,2,3,3,10,10,7,8,8,1,10,9,9,8,7,10,10,8,10,8,4,3,4,3,6,6,6,4,4,4,3,5,1,4,4,1,0,0,0,4,4,3,4,5,2,,11,40,4,3,4,なし,6,,1,1,,6,6,5,6,6,7
2022/6/10 12:49,2022/6/10 13:21,100,1918,1,2022/6/10 13:21,R_2ztNlCbnpAri0so,anonymous,JA,2,5,4,5,4,4,4,4,4,3,4,4,3,3,3,2,4,5,4,4,5,5,5,3,3,5,4,4,5,3,3,4,3,5,3,3,2,4,5,3,4,4,4,2,3,4,4,3,4,4,3,2,4,3,4,4,4,5,4,3,2,3,2,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,2,4,4,3,4,3,3,3,2,2,3,1,2,2,2,3,3,2,2,2,2,2,4,4,4,5,3,4,3,2,5,4,2,3,5,2,4,3,3,10,10,7,9,9,1,10,11,9,9,9,9,10,9,9,7,4,5,3,4,6,5,6,5,4,4,3,6,3,3,3,2,0,0,0,3,5,3,5,999,1,,27,35,3,1,3,なし,1,,1,1,,3,2,4,2,3,5
2022/6/10 13:08,2022/6/10 13:21,100,816,1,2022/6/10 13:21,R_1kU2wPR6ARYlGO4,anonymous,JA,2,5,4,3,3,5,5,5,4,3,4,4,4,4,3,5,5,5,3,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,3,5,4,5,3,4,4,5,5,5,5,3,2,4,4,4,3,5,5,5,4,2,4,2,5,4,4,3,3,2,5,5,2,3,5,5,4,3,2,4,3,4,3,4,4,2,4,2,3,4,1,4,4,3,4,5,4,3,3,4,2,5,5,5,5,4,5,5,3,5,3,4,4,5,3,1,4,3,10,9,1,7,10,1,10,10,10,10,10,10,10,1,10,1,5,5,1,2,5,5,5,5,5,4,5,4,,4,4,3,0,0,0,4,5,5,5,5,2,,23,51,4,1,3,なし,6,,1,1,,1,1,1,1,1,1
2022/6/10 12:59,2022/6/10 13:21,100,1367,1,2022/6/10 13:21,R_50yEUsrZYiZIxGx,anonymous,JA,2,4,3,3,2,4,4,4,3,3,3,3,3,2,2,3,4,4,3,3,3,3,2,3,1,4,3,3,4,3,3,3,2,4,4,3,4,4,4,3,2,3,4,3,3,3,4,3,4,1,3,3,3,3,3,3,3,3,2,1,1,3,1,2,3,3,2,3,3,4,4,2,3,4,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,2,4,3,3,3,4,3,3,4,1,2,3,4,3,4,3,2,3,2,4,3,1,3,4,2,2,3,1,9,10,8,9,8,7,10,10,10,8,9,10,10,8,10,9,5,5,5,4,5,5,6,6,4,3,3,6,3,5,4,5,4,5,5,4,4,3,4,5,2,,27,59,4,1,3,なし,1,,1,1,,6,5,5,5,5,5
2022/6/10 12:50,2022/6/10 13:22,100,1937,1,2022/6/10 13:22,R_1LC0kNS0kxdoz7q,anonymous,JA,2,5,4,5,5,5,5,5,5,4,5,5,3,4,2,3,5,5,5,5,5,5,4,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,5,3,3,3,4,4,3,2,5,4,3,3,3,2,2,5,3,3,4,2,5,5,4,4,5,3,5,5,5,3,5,5,4,4,5,4,5,4,3,3,1,5,5,3,4,2,1,3,2,5,3,3,5,4,5,4,5,4,4,5,2,2,4,4,1,1,5,3,10,10,9,10,11,10,11,10,8,9,10,10,11,9,11,9,6,6,6,6,6,6,6,6,5,6,4,5,3,4,3,2,5,5,5,7,5,3,2,9,2,,3,54,2,4,2,曹洞宗,1,,1,1,,7,7,8,5,7,9
2022/6/10 12:57,2022/6/10 13:22,100,1508,1,2022/6/10 13:22,R_3sglRUSrQvvnUUN,anonymous,JA,2,2,2,2,2,3,2,2,2,3,3,3,1,1,1,1,2,5,3,3,3,4,3,3,3,5,3,3,4,3,3,3,3,4,3,2,2,3,5,2,1,3,2,2,2,3,3,2,4,2,1,1,2,2,2,2,2,4,2,2,2,2,1,2,4,2,1,2,2,3,5,1,3,5,2,3,3,1,2,3,3,3,2,3,2,2,2,1,2,2,3,2,1,3,2,1,2,2,1,1,3,3,3,3,1,3,4,3,4,2,3,4,3,1,1,3,3,10,9,7,7,9,1,10,9,9,9,9,10,10,8,9,8,5,4,4,3,5,6,6,4,5,4,4,6,3,3,3,3,0,0,0,5,5,4,4,999,2,,21,45,4,1,3,なし,1,,1,1,,5,5,6,5,5,6
2022/6/10 12:52,2022/6/10 13:22,100,1821,1,2022/6/10 13:22,R_2dNpDPA0ty0NxgW,anonymous,JA,2,5,4,4,3,4,5,5,4,4,4,4,3,4,2,2,5,5,4,3,5,3,4,2,4,5,4,3,4,4,4,3,4,5,4,5,4,4,5,4,5,3,3,4,4,4,5,4,5,5,4,2,4,3,4,4,3,3,5,3,4,3,2,2,5,3,4,3,4,4,4,4,3,4,3,4,4,3,3,5,4,5,4,4,2,4,2,2,3,1,2,4,4,4,4,1,2,2,2,2,4,5,5,5,4,5,3,3,5,5,3,4,5,1,4,4,2,11,10,8,9,11,1,10,10,7,10,9,10,11,9,11,9,4,5,3,3,4,5,4,4,5,4,3,4,5,5,5,3,0,0,0,5,5,4,5,5,1,,1,58,2,1,2,仏教,1,,1,1,,2,2,4,4,4,4
2022/6/10 12:56,2022/6/10 13:22,100,1567,1,2022/6/10 13:22,R_3G0xkti5TP2ngFc,anonymous,JA,2,5,5,3,4,5,5,4,4,5,4,3,4,3,3,4,5,5,4,3,4,5,5,5,2,5,5,3,5,3,3,5,3,5,5,5,4,4,5,4,3,4,3,5,4,4,4,4,5,5,4,4,3,3,4,5,3,3,4,4,1,3,2,1,4,2,2,4,4,4,5,4,4,5,4,4,5,3,4,4,5,4,4,4,4,2,3,3,5,2,4,3,3,4,3,2,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,10,9,9,9,9,7,10,10,10,9,10,9,9,10,9,9,5,6,6,5,5,6,6,4,5,4,4,5,6,5,4,4,0,0,0,5,5,3,3,7,1,,14,51,3,6,3,仏教,1,,1,1,,6,6,7,6,6,7
2022/6/10 12:56,2022/6/10 13:23,100,1576,1,2022/6/10 13:23,R_1MRj6QRz21xAKk9,anonymous,JA,2,5,4,5,3,5,5,5,4,4,5,4,3,1,2,4,5,5,3,5,5,4,4,5,2,5,4,4,5,4,5,5,3,5,5,4,2,5,5,4,5,4,4,5,3,4,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,2,4,5,4,2,3,3,4,5,4,3,5,3,4,3,3,2,5,4,3,2,4,2,1,3,3,4,2,2,2,2,5,3,1,5,1,2,2,3,4,5,5,4,5,4,3,5,3,1,4,5,1,1,5,4,10,8,9,7,10,1,10,11,7,7,10,10,11,7,11,1,5,4,5,3,6,5,5,6,4,6,5,1,4,4,4,4,0,0,0,5,6,3,3,6,2,,8,41,4,3,3,なし,1,,1,1,,2,2,2,2,2,5
2022/6/10 13:03,2022/6/10 13:23,100,1190,1,2022/6/10 13:23,R_1puoOcee42HJuLj,anonymous,JA,2,5,5,5,5,5,5,5,5,2,5,5,2,2,3,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,2,3,5,4,3,3,2,5,5,5,4,5,5,3,4,1,2,5,5,5,3,4,2,1,2,3,5,2,5,4,2,4,3,2,5,2,5,2,5,5,5,5,5,5,5,5,5,5,4,4,5,3,2,5,3,10,10,9,9,11,1,10,10,10,9,10,11,10,9,10,1,5,5,6,4,5,6,6,6,5,4,3,5,4,4,4,5,0,0,0,4,6,3,3,6,2,,40,36,2,6,2,仏教,1,,1,1,,1,5,5,5,5,7
2022/6/10 13:07,2022/6/10 13:23,100,997,1,2022/6/10 13:23,R_R38U9UpI5GDRUo9,anonymous,JA,2,3,3,3,3,3,4,3,2,3,3,3,2,2,2,2,4,4,3,4,4,3,2,4,2,5,4,4,4,3,4,3,3,5,5,3,2,3,5,3,5,4,3,3,3,4,4,4,3,5,3,3,4,4,3,4,2,4,5,4,3,3,3,3,3,3,2,3,2,3,4,3,3,3,3,2,2,3,2,2,3,3,1,3,2,3,2,1,2,2,3,3,1,3,3,3,2,2,5,3,4,4,3,3,4,3,4,5,5,3,1,4,3,2,1,4,2,10,9,7,1,9,1,8,10,9,8,10,11,9,8,9,8,5,5,2,2,3,6,6,4,4,4,4,5,5,4,4,5,0,0,0,5,5,3,3,5,2,,21,41,1,5,1,なし,1,,1,1,,5,5,4,4,5,6
2022/6/10 12:56,2022/6/10 13:24,100,1691,1,2022/6/10 13:24,R_3p2PLpJEx8v61ey,anonymous,JA,2,4,3,2,3,5,5,4,3,3,4,4,3,3,2,4,4,5,3,3,4,3,3,4,1,5,4,4,3,4,4,4,3,5,4,4,5,4,5,4,2,4,5,5,4,4,4,4,4,5,4,2,3,5,4,4,3,3,4,5,2,2,2,2,4,1,3,4,3,5,5,1,4,5,5,3,4,3,4,4,4,5,3,4,4,1,1,5,5,2,4,3,2,5,5,1,4,2,5,3,5,5,5,5,5,4,5,5,5,5,4,4,4,2,4,5,4,9,9,9,9,9,8,9,10,9,9,9,9,9,9,9,9,3,4,4,4,4,4,4,4,4,3,3,6,4,4,3,4,3,2,3,4,5,4,4,999,1,,36,44,4,2,3,なし,1,,1,1,,4,4,5,5,5,5
